Date,AAPL,ADBE,AMAT,AMD,CSCO,INTC,INTU,MSFT,NVDA,QCOM,XLK,^VIX
2007-01-03,2.510899782180786,39.91999816894531,13.536203384399414,19.520000457763672,17.84603500366211,12.165157318115234,25.900754928588867,21.073970794677734,0.5512929558753967,23.808900833129883,9.070391654968262,12.039999961853027
2007-01-04,2.566631317138672,40.81999969482422,13.815452575683594,19.790000915527344,18.315832138061523,12.655348777770996,26.260847091674805,21.03867530822754,0.5486958622932434,24.88303565979004,9.210356712341309,11.510000228881836
2007-01-05,2.548353910446167,40.619998931884766,13.719918251037598,19.709999084472656,18.3222713470459,12.613509178161621,26.199373245239258,20.918699264526367,0.514316201210022,24.59065055847168,9.136488914489746,12.140000343322754
2007-01-08,2.5609376430511475,40.45000076293945,13.881585121154785,19.469999313354492,18.425241470336914,12.559707641601562,25.321075439453125,21.123369216918945,0.5181365013122559,24.317359924316406,9.163701057434082,12.0
2007-01-09,2.7736761569976807,39.630001068115234,14.146135330200195,19.649999618530273,18.3222713470459,12.571663856506348,25.408905029296875,21.144542694091797,0.5080516934394836,24.0504207611084,9.175362586975098,11.90999984741211
2007-01-10,2.9064114093780518,39.220001220703125,14.359249114990234,20.010000228881836,18.457414627075195,12.864580154418945,25.81292152404785,20.932809829711914,0.5331103205680847,24.501686096191406,9.222020149230957,11.470000267028809
2007-01-11,2.8704559803009033,39.880001068115234,14.351900100708008,20.18000030517578,18.463851928710938,13.103699684143066,26.058841705322266,21.66680335998535,0.531123697757721,25.092758178710938,9.315328598022461,10.869999885559082
2007-01-12,2.8350989818573,39.959999084472656,14.329854965209961,18.260000228881836,18.611875534057617,13.22923755645752,26.60338592529297,22.0267391204834,0.5383058786392212,25.181751251220703,9.338651657104492,10.149999618530273
2007-01-16,2.9094078540802,40.04999923706055,14.315153121948242,18.1299991607666,18.0455265045166,13.330865859985352,26.54190444946289,21.991451263427734,0.5392227172851562,25.086416244506836,9.319214820861816,10.739999771118164
2007-01-17,2.8449866771698,40.20000076293945,14.256360054016113,18.200000762939453,17.363361358642578,12.577641487121582,26.858089447021484,21.94911003112793,0.5279150009155273,24.908449172973633,9.19869327545166,10.59000015258789
2007-01-18,2.668804168701172,38.56999969482422,13.41126823425293,17.920000076293945,17.02227210998535,12.34449577331543,27.38506317138672,21.878538131713867,0.48421552777290344,24.46353530883789,9.093717575073242,10.850000381469727
2007-01-19,2.651726484298706,38.400001525878906,13.381876945495605,17.729999542236328,17.183162689208984,12.446128845214844,27.543155670166016,21.956172943115234,0.4871181547641754,24.70505142211914,9.089828491210938,10.399999618530273
2007-01-22,2.600489377975464,37.83000183105469,13.198163032531738,17.530000686645508,17.07375144958496,12.428191184997559,27.25331687927246,21.680923461914062,0.4871181547641754,24.476253509521484,9.023737907409668,10.770000457763672
2007-01-23,2.5678293704986572,37.52000045776367,12.830727577209473,17.510000228881836,16.758403778076172,12.284719467163086,27.912038803100586,21.69503402709961,0.48727118968963623,24.234737396240234,9.023737907409668,10.34000015258789
2007-01-24,2.5977931022644043,39.689998626708984,12.933610916137695,16.030000686645508,17.305437088012695,12.458078384399414,28.07890510559082,21.942045211791992,0.5023980736732483,24.54617691040039,9.187027931213379,9.890000343322754
2007-01-25,2.5843093395233154,39.130001068115234,12.845431327819824,16.049999237060547,16.874252319335938,12.314615249633789,27.56072235107422,21.490373611450195,0.48482611775398254,24.253803253173828,9.07427978515625,11.220000267028809
2007-01-26,2.558241844177246,39.2599983215332,13.06588363647461,16.219999313354492,16.957910537719727,12.272765159606934,27.332365036010742,21.596229553222656,0.4808536469936371,23.84067726135254,9.078166961669922,11.130000114440918
2007-01-29,2.5750210285186768,39.349998474121094,12.940962791442871,15.949999809265137,16.86781883239746,12.487967491149902,27.42018699645996,21.54682159423828,0.4611428678035736,23.61186408996582,9.117045402526855,11.449999809265137
2007-01-30,2.563335418701172,39.0099983215332,13.073237419128418,15.789999961853027,16.893558502197266,12.511881828308105,27.156709671020508,21.511533737182617,0.4700053334236145,23.62458038330078,9.171476364135742,10.960000038146973
2007-01-31,2.5687289237976074,38.869998931884766,13.02914047241211,15.550000190734863,17.131669998168945,12.529814720153809,27.622201919555664,21.779733657836914,0.468324214220047,23.93600845336914,9.225906372070312,10.420000076293945
2007-02-01,2.5390655994415283,38.7599983215332,13.183465957641602,15.770000457763672,17.11237335205078,12.61948013305664,27.516803741455078,21.567996978759766,0.4742828607559204,23.77710723876953,9.187027931213379,10.3100004196167
2007-02-02,2.53936505317688,38.970001220703125,13.315739631652832,15.6899995803833,17.46632957458496,12.691227912902832,27.38506317138672,21.306867599487305,0.4866596758365631,23.637290954589844,9.233681678771973,10.079999923706055
2007-02-05,2.515094757080078,38.439998626708984,13.32308292388916,15.600000381469727,17.70445442199707,12.789182662963867,27.727590560913086,20.89752960205078,0.4946052134037018,24.094900131225586,9.210356712341309,10.550000190734863
2007-02-06,2.5213871002197266,38.459999084472656,13.33777904510498,15.319999694824219,17.556419372558594,12.807214736938477,27.499238967895508,20.826953887939453,0.5121774673461914,23.94871711730957,9.19869327545166,10.649999618530273
2007-02-07,2.581313371658325,38.150001525878906,13.41126823425293,15.5,18.077720642089844,12.927409172058105,27.81542205810547,20.7281494140625,0.5321934223175049,23.885164260864258,9.24145793914795,10.319999694824219
2007-02-08,2.582212448120117,38.04999923706055,13.455360412597656,15.130000114440918,18.109893798828125,12.837258338928223,27.9735050201416,20.650514602661133,0.5253178477287292,24.317359924316406,9.253121376037598,10.4399995803833
2007-02-09,2.4950194358825684,37.68000030517578,13.205511093139648,14.899999618530273,17.833158493041992,12.638936042785645,27.6134090423584,20.452909469604492,0.498883992433548,24.349132537841797,9.15203857421875,11.100000381469727
2007-02-12,2.5432605743408203,38.09000015258789,13.146722793579102,14.6899995803833,17.723756790161133,12.500700950622559,27.226966857910156,20.424680709838867,0.5098854899406433,24.183881759643555,9.1131591796875,11.609999656677246
2007-02-13,2.5378665924072266,38.43000030517578,13.3972749710083,14.600000381469727,17.492074966430664,12.542776107788086,27.288450241088867,20.545061111450195,0.5195117592811584,24.196596145629883,9.148150444030762,10.34000015258789
2007-02-14,2.555845022201538,38.599998474121094,13.920490264892578,14.949999809265137,17.672269821166992,12.705036163330078,27.657329559326172,20.821258544921875,0.5126358270645142,25.207178115844727,9.276446342468262,10.229999542236328
2007-02-15,2.553147315979004,39.25,14.067876815795898,14.829999923706055,17.73662567138672,12.807214736938477,27.437761306762695,20.86376190185547,0.5156914591789246,26.255876541137695,9.31143856048584,10.220000267028809
2007-02-16,2.5417613983154297,40.27000045776367,14.016283988952637,14.9399995803833,17.710886001586914,12.759139060974121,27.191835403442383,20.35384178161621,0.4999532103538513,27.018577575683594,9.292006492614746,10.020000457763672
2007-02-20,2.573822259902954,40.7400016784668,13.824688911437988,14.920000076293945,17.800981521606445,12.729084968566895,27.2708797454834,20.41758918762207,0.5043848156929016,27.13933563232422,9.295888900756836,10.239999771118164
2007-02-21,2.6726999282836914,40.95000076293945,13.979446411132812,14.5600004196167,17.620790481567383,12.548782348632812,27.4465389251709,20.785860061645508,0.49689731001853943,26.72622299194336,9.280338287353516,10.199999809265137
2007-02-22,2.68198823928833,40.810001373291016,14.148938179016113,14.539999961853027,17.63365364074707,12.602873802185059,27.104013442993164,20.814186096191406,0.5001062750816345,27.196557998657227,9.330880165100098,10.180000305175781
2007-02-23,2.668804168701172,40.630001068115234,14.141558647155762,14.6899995803833,17.70445442199707,12.476664543151855,27.472883224487305,20.4671573638916,0.498883992433548,27.55883026123047,9.323105812072754,10.579999923706055
2007-02-26,2.652024745941162,40.7400016784668,14.067876815795898,15.680000305175781,17.53068733215332,12.530752182006836,27.121578216552734,20.587560653686523,0.49124348163604736,27.10755729675293,9.29977798461914,11.149999618530273
2007-02-27,2.5147953033447266,38.91999816894531,13.603611946105957,15.079999923706055,16.54603385925293,12.037935256958008,25.89196014404297,19.737703323364258,0.47642284631729126,25.582170486450195,8.94209098815918,18.309999465942383
2007-02-28,2.5351693630218506,39.25,13.684678077697754,15.069999694824219,16.69404411315918,11.935769081115723,25.918315887451172,19.950170516967773,0.47367236018180847,25.69053840637207,8.977084159851074,15.420000076293945
2007-03-01,2.6085801124572754,39.2599983215332,13.596240043640137,14.789999961853027,16.636131286621094,11.77349853515625,25.52308464050293,19.89352035522461,0.46786555647850037,25.56304168701172,8.969308853149414,15.819999694824219
2007-03-02,2.559140205383301,38.65999984741211,13.249889373779297,14.180000305175781,16.282169342041016,11.55113697052002,25.575786590576172,19.659807205200195,0.4548783600330353,25.16779136657715,8.802128791809082,18.610000610351562
2007-03-05,2.586406946182251,38.52000045776367,13.109877586364746,13.949999809265137,16.3851375579834,11.485020637512207,25.07516098022461,19.511083602905273,0.4394451677799225,24.95105743408203,8.82156753540039,19.6299991607666
2007-03-06,2.642436981201172,39.040000915527344,13.3972749710083,14.09000015258789,16.706926345825195,11.65931224822998,25.206907272338867,19.709369659423828,0.4654214680194855,25.212421417236328,8.957640647888184,15.960000038146973
2007-03-07,2.628355026245117,38.7400016784668,13.412012100219727,14.100000381469727,16.64900779724121,11.491033554077148,24.794105529785156,19.553573608398438,0.452280193567276,25.30167007446289,8.844900131225586,15.239999771118164
2007-03-08,2.636744499206543,39.08000183105469,13.588874816894531,14.1899995803833,16.829206466674805,11.557141304016113,24.574533462524414,19.34819221496582,0.47092205286026,25.652278900146484,8.918766021728516,14.289999961853027
2007-03-09,2.6358468532562256,39.16999816894531,13.507816314697266,14.199999809265137,16.78415298461914,11.479012489318848,24.785329818725586,19.326942443847656,0.4661850929260254,25.594911575317383,8.94209098815918,14.09000015258789
2007-03-12,2.692775011062622,39.63999938964844,13.684678077697754,14.170000076293945,16.842077255249023,11.707391738891602,24.69749641418457,19.43317985534668,0.46343469619750977,25.575786590576172,8.996521949768066,13.989999771118164
2007-03-13,2.6487295627593994,38.650001525878906,13.51518440246582,13.9399995803833,16.410888671875,11.491033554077148,24.240781784057617,18.923269271850586,0.44387707114219666,26.6658935546875,8.852669715881348,18.1299991607666
2007-03-14,2.6966712474823,39.29999923706055,13.55202579498291,14.130000114440918,16.636131286621094,11.557141304016113,24.723844528198242,19.40485382080078,0.4417371451854706,27.545618057250977,8.934313774108887,17.270000457763672
2007-03-15,2.6837871074676514,38.619998931884766,13.677301406860352,13.930000305175781,16.610389709472656,11.50304889678955,25.417695999145508,19.319866180419922,0.43730637431144714,27.85797119140625,8.938204765319824,16.43000030517578
2007-03-16,2.6843857765197754,39.16999816894531,13.625722885131836,14.010000228881836,16.72623062133789,11.509064674377441,25.23325538635254,19.35527801513672,0.4331807494163513,27.845226287841797,8.922653198242188,16.790000915527344
2007-03-19,2.7305290699005127,40.2400016784668,13.610984802246094,13.720000267028809,16.925731658935547,11.485020637512207,25.47039222717285,19.709369659423828,0.4353196620941162,27.3543643951416,8.980973243713379,14.59000015258789
2007-03-20,2.741015911102295,40.7400016784668,13.633086204528809,13.40999984741211,16.951478958129883,11.412900924682617,25.742660522460938,19.716468811035156,0.4331807494163513,27.437244415283203,9.039290428161621,13.270000457763672
2007-03-21,2.8126275539398193,43.29999923706055,13.913119316101074,13.600000381469727,17.241086959838867,11.623250007629395,26.348682403564453,20.198049545288086,0.4579341411590576,27.877103805541992,9.222020149230957,12.1899995803833
2007-03-22,2.8153235912323,42.86000061035156,13.861539840698242,13.350000381469727,16.970788955688477,11.5150728225708,24.188087463378906,20.0209903717041,0.4680187702178955,27.634862899780273,9.187027931213379,12.930000305175781
2007-03-23,2.802140951156616,42.790000915527344,13.84679889678955,13.5,16.854942321777344,11.58117961883545,24.05634307861328,19.843944549560547,0.4628232419490814,27.13762092590332,9.163701057434082,12.949999809265137
2007-03-26,2.8719544410705566,43.15999984741211,13.913119316101074,13.550000190734863,16.951478958129883,11.593201637268066,24.038772583007812,19.985584259033203,0.46373996138572693,27.04201316833496,9.175362586975098,13.15999984741211
2007-03-27,2.8602683544158936,42.900001525878906,13.883649826049805,13.5,16.6876163482666,11.454976081848145,24.19687271118164,19.631479263305664,0.45503056049346924,27.175874710083008,9.179251670837402,13.479999542236328
2007-03-28,2.793750286102295,41.58000183105469,13.743631362915039,13.380000114440918,16.53959083557129,11.334774017333984,23.696247100830078,19.57481575012207,0.44632118940353394,27.09299659729004,9.07427978515625,14.979999542236328
2007-03-29,2.8090322017669678,41.529998779296875,13.633086204528809,13.079999923706055,16.3658390045166,11.473002433776855,23.75772476196289,19.65272331237793,0.438528448343277,26.93362808227539,9.085944175720215,15.140000343322754
2007-03-30,2.783863067626953,41.70000076293945,13.500435829162598,13.0600004196167,16.430194854736328,11.497040748596191,24.029993057250977,19.737703323364258,0.43975144624710083,27.195005416870117,9.066507339477539,14.640000343322754
2007-04-02,2.8060364723205566,41.650001525878906,13.529923439025879,12.829999923706055,16.346525192260742,11.497040748596191,23.819211959838867,19.645639419555664,0.4392930865287781,27.462739944458008,9.1131591796875,14.529999732971191
2007-04-03,2.8315041065216064,42.349998474121094,13.522554397583008,12.899999618530273,16.636131286621094,11.605218887329102,24.091480255126953,19.737703323364258,0.43761157989501953,27.864355087280273,9.187027931213379,13.460000038146973
2007-04-04,2.824613094329834,42.70000076293945,13.743631362915039,12.710000038146973,16.79702377319336,11.647290229797363,24.01243019104004,20.18387794494629,0.43669480085372925,27.82610511779785,9.24145793914795,13.239999771118164
2007-04-05,2.8368968963623047,42.61000061035156,13.765740394592285,12.859999656677246,16.771272659301758,11.767494201660156,24.30227279663086,20.21929359436035,0.47214412689208984,27.602985382080078,9.276446342468262,13.229999542236328
2007-04-09,2.8060364723205566,42.70000076293945,13.743631362915039,13.350000381469727,16.861385345458984,12.080008506774902,24.73262596130371,20.233448028564453,0.46358782052993774,27.207754135131836,9.276446342468262,13.140000343322754
2007-04-10,2.8240137100219727,43.0,14.303696632385254,13.270000457763672,16.72623062133789,12.428585052490234,24.890724182128906,20.113059997558594,0.4588507115840912,27.4117488861084,9.268674850463867,12.680000305175781
2007-04-11,2.774275064468384,42.099998474121094,14.17104434967041,13.1899995803833,16.597524642944336,12.302373886108398,24.917068481445312,19.907670974731445,0.4505997896194458,26.8380126953125,9.18314266204834,13.489999771118164
2007-04-12,2.762289047241211,42.400001525878906,14.25947380065918,13.65999984741211,16.713361740112305,12.320406913757324,25.10150718688965,20.21220588684082,0.46343469619750977,27.15675163269043,9.280338287353516,12.710000038146973
2007-04-13,2.7038612365722656,41.63999938964844,14.060503959655762,13.569999694824219,17.170291900634766,12.296367645263672,25.145421981811523,20.261775970458984,0.4672548770904541,27.1248779296875,9.288110733032227,12.199999809265137
2007-04-16,2.739518404006958,42.400001525878906,14.178412437438965,13.520000457763672,17.131669998168945,12.43459701538086,25.65483283996582,20.346763610839844,0.464809775352478,27.660364151000977,9.365873336791992,11.979999542236328
2007-04-17,2.7071571350097656,43.0,14.26684856414795,13.470000267028809,17.27326011657715,12.608879089355469,25.821704864501953,20.431758880615234,0.46924078464508057,27.647611618041992,9.385309219360352,12.140000343322754
2007-04-18,2.708655834197998,42.970001220703125,14.502660751342773,13.90999984741211,17.29256820678711,12.831249237060547,25.86562728881836,20.25469970703125,0.47504758834838867,27.392621994018555,9.361982345581055,12.420000076293945
2007-04-19,2.704761266708374,42.38999938964844,14.436336517333984,14.279999732971191,17.170291900634766,13.10771369934082,25.935882568359375,20.318437576293945,0.48161736130714417,27.641237258911133,9.365873336791992,12.539999961853027
2007-04-20,2.7257344722747803,42.13999938964844,14.355274200439453,14.15999984741211,17.369792938232422,13.318061828613281,25.97980308532715,20.552146911621094,0.48727118968963623,27.69222640991211,9.420300483703613,12.069999694824219
2007-04-23,2.8018410205841064,42.15999984741211,14.12683391571045,14.039999961853027,17.105937957763672,13.16781234741211,26.058841705322266,20.382179260253906,0.47932544350624084,27.34162139892578,9.400864601135254,13.039999961853027
2007-04-24,2.793750286102295,42.5,14.362638473510742,14.569999694824219,16.945037841796875,13.185837745666504,25.58456802368164,20.389253616333008,0.49735578894615173,28.27872085571289,9.451401710510254,13.119999885559082
2007-04-25,2.8569724559783936,42.709999084472656,14.362638473510742,14.649999618530273,17.234643936157227,13.378162384033203,25.795360565185547,20.53089714050293,0.505912184715271,28.903444290161133,9.521383285522461,13.210000038146973
2007-04-26,2.9615440368652344,43.2599983215332,14.222627639770508,14.5,17.086624145507812,13.275991439819336,25.61092758178711,20.60879898071289,0.5121774673461914,28.877952575683594,9.57581615447998,12.789999961853027
2007-04-27,2.993903875350952,42.88999938964844,14.222627639770508,14.319999694824219,17.395544052124023,13.143769264221191,25.567005157470703,21.331172943115234,0.5053016543388367,28.45083236694336,9.56804084777832,12.449999809265137
2007-04-30,2.990307569503784,41.560001373291016,14.163678169250488,13.819999694824219,17.20890235900879,12.921403884887695,24.987337112426758,21.203689575195312,0.5025510191917419,27.921724319458008,9.494171142578125,14.220000267028809
2007-05-01,2.9804205894470215,41.72999954223633,14.311059951782227,13.539999961853027,17.286130905151367,13.101701736450195,24.785329818725586,21.529462814331055,0.5078988075256348,27.902597427368164,9.540822982788086,13.510000228881836
2007-05-02,3.007986068725586,41.5099983215332,14.347906112670898,13.630000114440918,17.80741310119629,13.179831504821777,24.969770431518555,21.678199768066406,0.5019397735595703,28.221349716186523,9.591363906860352,13.079999923706055
2007-05-03,3.0082859992980957,41.20000076293945,14.370013236999512,13.6899995803833,17.826725006103516,13.133316993713379,25.06638526916504,21.933147430419922,0.5114127397537231,28.227720260620117,9.684678077697754,13.09000015258789
2007-05-04,3.0205702781677246,41.33000183105469,14.554244041442871,13.529999732971191,17.961875915527344,13.229968070983887,24.838024139404297,21.64278221130371,0.5150801539421082,28.112977981567383,9.723554611206055,12.90999984741211
2007-05-07,3.1137568950653076,41.310001373291016,14.583725929260254,13.279999732971191,17.89751434326172,13.266217231750488,24.899499893188477,21.7490177154541,0.5048431158065796,28.017356872558594,9.71189022064209,13.149999618530273
2007-05-08,3.147914171218872,41.369998931884766,14.325804710388184,13.180000305175781,18.25147819519043,13.381000518798828,24.81167221069336,21.777345657348633,0.5086625218391418,28.157604217529297,9.75076675415039,13.210000038146973
2007-05-09,3.202446699142456,41.2599983215332,14.510029792785645,13.569999694824219,17.060880661010742,13.57431411743164,24.69749641418457,21.798580169677734,0.5109546184539795,28.221349716186523,9.73910140991211,12.880000114440918
2007-05-10,3.216229200363159,40.65999984741211,14.134200096130371,14.050000190734863,16.91930389404297,13.417242050170898,24.56575584411621,21.656953811645508,0.501481294631958,27.991846084594727,9.688560485839844,13.600000381469727
2007-05-11,3.258176803588867,41.70000076293945,14.56898307800293,14.680000305175781,17.138111114501953,13.459535598754883,24.495487213134766,21.876483917236328,0.5369306206703186,28.59745216369629,9.793532371520996,12.949999809265137
